"","frequency","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","length","user_time","system_time","elapsed_time","user_time.1","system_time.1","elapsed_time.1"
"18",1,0,1,0.975651051921736,1.19666932065894e-05,4.13401136693449,-0.256544777324143,-0.0517482124322652,0.14547520211874,0.598620366856666,0.889493142399018,2.21381351877711,0.065864188431227,0.149379223688406,-0.058739696125166,0.182122827095782,19,0.0117669105529785,0.0117669105529785,0.0117669105529785,0,0,0
"19",1,0,1,0.869805344005639,0.000397511277159009,3.08993727126616,1.72202529947883,0.0687731342961233,0.230347647604065,0.640649150970595,0.560821895396251,0.665517567738196,0.335025941624414,0.265838973571873,0.137757041545523,0.200602486530866,19,0.011751651763916,0.011751651763916,0.011751651763916,0,0,0
"20",1,0,1,0.942297091734192,1.34502917542298e-05,4.24939765314157,0.0320330338783925,0.253879184966772,0.411131533443416,0.41029467854871,0.674825872369762,0.823360603706796,0.0418337405255417,0.19959079902628,-0.391430337732265,0.199006211271822,19,0.0116987228393555,0.0116987228393555,0.0116987228393555,0,0,0
"21",1,0,1,0.947883363514543,3.77847675929617e-05,3.83456434056949,0.586774015279154,-0.000194188557047566,0.164046225445706,0.406019854991777,0.660607684420593,0.855162626464239,0.00451495663522572,0.227242231006543,-0.413055457594516,0.286835830318428,19,0.0117058753967285,0.0117058753967285,0.0117058753967285,0,0,0
"22",1,0,1,0.839586062356003,0.000762162361578437,3.47628882459901,0.463404240977542,-0.119976007948505,0.120290115277217,0.751652195042823,0.489134416998495,0.523580136625879,0.0497145925371481,0.0794785950244689,-0.00998248807806186,0.1345160366972,19,0,0,0,0.0117394924163818,0.0117394924163818,0.0117394924163818
"23",1,0,1,0.525831463802168,0.0057721546722635,-1.56292564699846,1.22943423810751,0.00173211429467097,0.130207623697302,0.937964278161428,0.373719393020994,0.410168721235075,0.14054729955661,0.130685053881295,-0.0693147639086172,0.158219783729677,19,0.0117576122283936,0.0117576122283936,0.0117576122283936,0,0,0
"24",1,0,1,0.483866963131305,0.00702462836242631,1.3990599653892,0.889243634692769,-0.0908182757742056,0.103239613718586,1,0.0765390594983711,0.064433032467838,0.0544926493113533,0.0576176792589265,-0.0470532024129503,0.0462697821952228,19,0,0,0,0.0114052295684814,0.0114052295684814,0.0114052295684814
"25",1,0,1,0.869459427497404,0.00042643277278597,3.45221732893722,0.82153501278964,-0.101891736636623,0.121579545710853,0.715076277404065,0.514591168948641,0.517423498275498,0.053587419257198,0.137302218683351,-0.0761970674286477,0.1259231061087,19,0.0117583274841309,0.0117583274841309,0.0117583274841309,0,0,0
"26",1,0,1,0.791681209628749,0.00145493456757213,3.01556061193668,0.549498962195445,-0.105158845077566,0.0621743413862855,0.856236082796811,0.378119200988072,0.244010090597591,0.0753519586080333,0.113627964014894,-0.0737414290919341,0.0815114175015738,19,0.0116944313049316,0.0116944313049316,0.0116944313049316,0,0,0
"27",1,0,1,0.780434049030255,0.00154999016349156,2.917153273518,0.988664199122781,-0.100449443777,0.103184253386514,0.865948728871228,0.370557993497643,0.240789650480717,0.0807923652984629,0.0999255797039315,-0.0787561265184533,0.0731561827799719,19,0,0,0,0.0116813182830811,0.0116813182830811,0.0116813182830811
"28",1,0,1,0.816178361009881,0.000682985057380793,3.26122571969442,0.899219569537441,-0.037386026763875,0.101349857997864,0.859158381562881,0.375707583180685,0.217123661786973,0.145951642536925,0.112273505882167,-0.026136458709559,0.0975375022739935,19,0,0,0,0.0116631984710693,0.0116631984710693,0.0116631984710693
"29",1,0,1,0.852330709651786,0.000419970122138192,3.69129604583577,0.684408448259327,0.00239002141215948,0.137525969491,0.765895214862624,0.468837716894461,0.483282680917022,0.136446120362502,0.0791653245196723,0.0234182327440115,0.128696182224163,19,0.0117354393005371,0.0117354393005371,0.0117354393005371,0,0,0
"30",1,0,1,0.986987236042252,1.69833192802137e-06,4.17436535992066,0.0240539672989369,0.222063434645806,0.67291906834556,0.420288077669725,0.808890843008673,1.81683182705852,0.23183554813996,0.482148038985838,0.0822565802424218,0.242204398040457,19,0.0117902755737305,0.0117902755737305,0.0117902755737305,0,0,0
"31",1,0,1,0.384588609395842,0.00691496962058772,2.21122293152953,-0.865519582968675,0.0602609399191995,0.251557067122713,0.887901566442585,0.267337999079097,0.153025765544429,0.140329849547569,0.240273625724906,0.0200908671724778,0.10403299588091,19,0.0116865634918213,0.0116865634918213,0.0116865634918213,0,0,0
"32",1,0,1,0.952896866931456,4.03868443361606e-05,4.0344630965388,0.579455876259416,0.0983056200554523,0.195467023914113,0.55371237502248,0.709656960719881,1.3477016688326,0.265386605152166,0.156253540369342,0.228781786384637,0.221992964908479,19,0,0,0,0.0117301940917969,0.0117301940917969,0.0117301940917969
"33",1,0,1,0.978708660495835,3.58065947349592e-06,4.0573070673279,0.37123272845294,0.101218069098236,0.184460857434457,0.371778062032452,0.828763870398727,2.05443327010038,0.155531149147596,0.120448225794259,-0.0224345394986066,0.200541894294222,19,0.011730432510376,0.011730432510376,0.011730432510376,0,0,0
"34",1,0,1,0.929501047882631,6.37520850661532e-05,3.68211977020464,1.05904900012437,0.1208755408328,0.268755089238578,0.563526725341453,0.734003614880849,1.67329768647731,0.248493313060252,0.210041405373712,0.0446590287545428,0.274373819756823,19,0,0,0,0.0117533206939697,0.0117533206939697,0.0117533206939697
"35",1,0,1,0.974038285483445,1.07639909300866e-05,4.2021232193434,0.160846888951052,0.0450698730529565,0.188373982665027,0.465466792747476,0.743325798614385,1.46477621548243,0.119019029549309,0.132525044292908,-0.0124362439060809,0.196315759359503,19,0.0116474628448486,0.0116474628448486,0.0116474628448486,0,0,0
"36",1,0,1,0.881974847551783,0.000365926154491446,3.52616481038509,1.02681900652109,0.0326162012896323,0.181700873467415,0.583789422295994,0.611126584454375,1.04434734517209,0.233869084292478,0.135753751884127,0.190538823320292,0.182105698808831,19,0,0,0,0.011676549911499,0.011676549911499,0.011676549911499
"37",1,0,1,0.945198790583782,5.7927041009087e-05,4.03815572979961,0.748227709174806,-0.0110150735827994,0.143645084026896,0.418387873771138,0.655101067953172,1.11509185962393,0.140814138260205,0.0705131043069605,0.0310649796180738,0.111807120823299,19,0.0116946697235107,0.0116946697235107,0.0116946697235107,0,0,0
"38",1,0,1,0.860062556309398,2.62064637685864e-05,4.15119636625974,0.0149875553856124,0.428931305163096,0.585338766987921,0.714634259351263,0.837725181332744,2.18658611484116,0.368666804134925,0.262802062026803,-0.132762483176966,0.223422129456245,43,0.0117518901824951,0.0117518901824951,0.0117518901824951,0,0,0
"39",1,0,1,0.991132638380169,9.74338366047717e-08,6.63632450871723,2.77643519147625,0.411706205728805,0.698288511720133,0.331438607928628,0.943244670480831,4.48473549731305,0.388095519231765,0.371810846081951,-0.0318482390818213,0.318063398467209,56,0,0,0,0.0122437477111816,0.0122437477111816,0.0122437477111816
"40",1,0,1,0.999386155346679,7.16491591623835e-10,8.06533576595712,3.73413863988777,0.338638648571449,0.484041764280282,0.191930897000451,0.960284851040786,5.88555270582062,0.775626199832765,2.72656089380289,0.163575886118115,0.100697414238361,81,0.0122325420379639,0.0122325420379639,0.0122325420379639,0,0,0
"41",1,0,1,0.999194364539435,3.07607705304046e-10,8.58356908423571,2.32509674985232,0.429356033374801,0.546072539933222,0.1102633450205,0.964229344954354,6.11723869760871,0.550022931593564,0.635410072212518,-0.0917476981131327,0.0996587896676543,81,0.0122318267822266,0.0122318267822266,0.0122318267822266,0,0,0
"42",1,0,1,0.999621753806735,2.25996309817634e-10,6.7337133636444,1.96358227899431,0.515881441744773,0.291342603205666,0.311436404526629,0.919658628987312,4.24617964888977,0.821078760008188,2.14415616110145,-0.299605906212513,0.20980554771262,50,0,0,0,0.0120811462402344,0.0120811462402344,0.0120811462402344
"43",1,0,1,0.999260608675867,6.85072117374926e-10,6.84851088649108,1.73702842055245,0.298658611153072,0.293501184098743,0.311227993548992,0.929683035115015,4.41637238027289,0.615108233026576,1.269691811162,-0.339302508802149,0.193690627341568,51,0,0,0,0.0120899677276611,0.0120899677276611,0.0120899677276611
"44",1,0,1,0.999503124801785,1.98955411958806e-10,6.9556796417992,1.09760552231699,0.414219627792576,0.381771432291027,0.277489989268612,0.941012176962372,4.70313818068242,0.59249363690682,0.876757571842523,-0.262593172238837,0.304387344903077,51,0,0,0,0.0121219158172607,0.0121219158172607,0.0121219158172607
"45",1,0,1,0.999672707702117,8.62733140150886e-11,7.00992152451198,0.712755545497272,0.351167139142896,0.42990189693152,0.241151682715715,0.946251185374032,4.99370336218478,0.514229644387271,0.674495815051902,-0.399358678840895,0.379320804186721,51,0.012110710144043,0.012110710144043,0.012110710144043,0,0,0
"46",1,0,1,0.997975527698736,5.20586579415635e-09,6.7624799602803,1.5070258264946,0.61073467312937,0.777313256295227,0.376216296988236,0.914225112680055,3.82613324759975,0.768296984065061,1.5364061891232,-0.170495828393099,0.206119608478071,51,0.0122220516204834,0.0122220516204834,0.0122220516204834,0,0,0
"47",1,0,1,0.997984657449239,5.16815348942794e-09,6.76307067339704,1.50655465082485,0.611192340307236,0.781854255158055,0.376424146960012,0.914150928108278,3.82514146880951,0.768820372132104,1.53950174481816,-0.172660583376247,0.205392821332744,51,0,0,0,0.0121405124664307,0.0121405124664307,0.0121405124664307
"48",1,0,1,0.991488568283331,4.71627047914916e-08,7.48396942258361,-4.55293345302486,0.11346938949725,0.0912177880478502,0.262314663675257,0.964143591017192,6.25430663558318,0.015855933985073,0.149584084242528,-0.396783975319932,0.432757516240297,81,0,0,0,0.01226806640625,0.01226806640625,0.01226806640625
"49",1,0,1,0.973493800323715,1.42452753463284e-06,8.63414941171833,-0.452890010648608,0.503076668201708,0.924399429495761,0.174096542061053,0.942236000683494,5.37142622309498,0.339501388864886,0.441188351678216,-0.153504483120058,0.208891970160101,81,0.0122354030609131,0.0122354030609131,0.0122354030609131,0,0,0
"50",1,0,1,0.99858811261307,3.96035405948778e-09,8.76789346542713,1.14448711379561,0.317718544442311,0.379827165137031,0.142066852465094,0.969586510208393,6.95036680588367,0.171922033101623,0.132618513979543,-0.513085091613644,0.486678218363543,81,0.0122470855712891,0.0122470855712891,0.0122470855712891,0,0,0
"51",1,0,1,0.999256852997156,2.82892210073757e-10,8.81177920431963,0.7914250008826,0.540777660269957,0.792590790987252,0.220347439136273,0.971567320291344,6.95940593900551,0.478481249324068,0.347210784292429,-0.235431369629686,0.122514531783913,81,0.0124802589416504,0.0124802589416504,0.0124802589416504,0,0,0
"52",1,0,1,0.998006352035245,1.55656306905669e-08,5.44801355515419,1.91027864996115,0.610526353722234,0.999713112497475,0.377241341528733,0.887400584698601,3.05315341959923,0.781101033041951,1.41801202826541,0.262129664886074,0.370595304669362,34,0.0121045112609863,0.0121045112609863,0.0121045112609863,0,0,0
"53",1,0,1,0.980801683801723,2.52785867334343e-06,4.457481633121,3.07046839223006,0.349642686550992,0.147340753757394,0.589226086058495,0.70778589585868,1.0664683453591,0.616855337883218,0.696562415878844,0.402564317503765,0.282645698360079,34,0.0120596885681152,0.0120596885681152,0.0120596885681152,0,0,0
"54",1,0,1,0.998648172814431,8.64966830271056e-09,5.1040443717945,2.52708299561458,0.786935637001743,0.851235718226533,0.347827795199621,0.851553911668947,2.09458859138061,0.899286931793544,2.15474856542018,0.181207054304201,0.14221503920604,34,0.0120396614074707,0.0120396614074707,0.0120396614074707,0,0,0
"55",1,0,1,0.998775219557335,5.85629857878979e-09,5.19156173889001,2.47554328772853,0.688115434984833,0.678968403159822,0.370018611432338,0.850932931813971,2.25910327297517,0.844606976469587,1.95618251054287,0.266555062724989,0.320495283187613,34,0.0120666027069092,0.0120666027069092,0.0120666027069092,0,0,0
"56",1,0,1,0.996737009617108,6.36380231002811e-08,4.89647856773883,2.89604194193978,0.483671442301621,0.314882478765025,0.439778203503636,0.821044438894576,1.89694167476472,0.785090919799529,1.62687630329099,0.491126822613065,0.437455140381119,34,0.0120325088500977,0.0120325088500977,0.0120325088500977,0,0,0
"57",1,0,1,0.997863167541927,1.45915218178496e-08,5.51282811717422,1.71549529104945,0.43115868527946,1.01178939728864,0.356570205920024,0.87548352891225,2.7683872890828,0.722269415402949,1.26375206743435,0.212485901934427,0.77313507963819,34,0.0119798183441162,0.0119798183441162,0.0119798183441162,0,0,0
"58",1,0,1,0.984443559543979,4.84727023840986e-07,5.64104844523586,0.191124964792171,0.262470155844178,0.205407587785641,0.369242440612476,0.887333217170488,2.34661370542904,0.0446474961910729,0.0938618362785243,-0.425375662331687,0.276097749298882,38,0.0120017528533936,0.0120017528533936,0.0120017528533936,0,0,0
"59",1,0,1,0.999216002644343,3.28992878429757e-10,8.54057721713612,1.92136796739731,0.608204347013914,0.633935969854768,0.119808129730536,0.973237202313387,6.96449838253748,0.703337623365495,1.00121702389605,-0.0867449545687183,0.083776566409409,81,0.0122261047363281,0.0122261047363281,0.0122261047363281,0,0,0
"60",1,0,1,0.998728598419297,4.63708598448093e-09,5.55417039788027,-0.144695643935916,0.557238951918685,0.564894003778182,0.317286909752459,0.889693642652897,2.81878334293739,0.493402984911009,0.362066290253341,0.0515892878048764,0.0786810343984129,32,0.0119466781616211,0.0119466781616211,0.0119466781616211,0,0,0
"61",1,0,1,0.992418587857145,3.88834957285558e-08,8.16781928846233,2.30934537694304,0.284610267545732,0.418620724396535,0.277325016292591,0.973997560771107,7.04379641803079,0.175209865984824,0.138656679363044,-0.323720366942277,0.275283246525385,81,0.0123016834259033,0.0123016834259033,0.0123016834259033,0,0,0
"62",1,0,1,0.925546605356466,1.21238360751641e-05,4.9968529352311,-0.381521791214463,0.289568010966085,0.283117276248143,0.620750129629652,0.896304692432766,2.09470258487325,0.148478272811787,0.152134925005376,-0.414157474261068,0.427692711009235,64,0.0122618675231934,0.0122618675231934,0.0122618675231934,0,0,0
"63",1,0,1,0.989648372058093,3.08795591656918e-07,5.69748175510036,2.55516756725105,0.415300891441163,0.403576893144001,0.359641561690622,0.920827400597793,3.49847322705308,0.276076407936414,0.297062820811945,-0.280536599154463,0.433099405808914,43,0,0,0,0.0120947360992432,0.0120947360992432,0.0120947360992432
"64",1,0,1,0.987021266393325,1.80175481408112e-07,6.23558461250232,0.677263087555886,0.224337376320422,0.302020280668493,0.0883891787495004,0.896289614281817,3.4426289630446,-0.0452965564697428,0.135190967488319,-0.534819472540256,0.394663276903616,41,0.0120997428894043,0.0120997428894043,0.0120997428894043,0,0,0
"65",1,0,1,0.960891439537335,5.79148977918946e-06,5.17061157684086,-0.00651073055632283,0.48348956875127,0.679723231500531,0.488880018505511,0.871462733648836,1.96201268123896,0.392038429324221,0.276560074123553,-0.210872250697477,0.246341638145795,35,0.0121285915374756,0.0121285915374756,0.0121285915374756,0,0,0
"66",1,0,1,0.983035176735594,1.47473589026879e-06,4.30194618232664,-0.751743821912782,0.754551949514464,1.61651780758306,0.510007360302673,0.829679024231839,1.37199280417409,0.736403939158632,1.66923755575965,0.0233224363054277,0.330904081729433,23,0.0121076107025146,0.0121076107025146,0.0121076107025146,0,0,0
"67",1,0,1,0.998565829765057,2.21074579424343e-09,6.87900909026229,1.1274160100565,0.45619894057012,0.550814215425354,0.257720453714806,0.958143930872415,5.18202310626843,0.497645430188973,0.40632498871181,-0.122699726694054,0.24585978818803,51,0.0122897624969482,0.0122897624969482,0.0122897624969482,0,0,0
"68",1,0,1,0.996921832278637,2.9434372199361e-09,8.61692941188145,1.63711177484724,0.362002301087563,0.342169523443314,0.0756095977158273,0.973163897221262,6.41616924014104,0.321756922185941,0.130257373666887,-0.203681484012524,0.200995663310233,81,0.0123190879821777,0.0123190879821777,0.0123190879821777,0,0,0
"69",1,0,1,0.997567241147886,1.20213842599805e-08,4.66700331920173,-0.288565658958239,0.318349832187633,0.560981572281154,0.369075326731979,0.867859569167837,2.09025319500462,0.205842080451509,0.41231628800817,-0.551498940532664,0.640980918498651,23,0.011986255645752,0.011986255645752,0.011986255645752,0,0,0
"70",1,0,1,0.995732618382301,2.45268381315924e-08,6.71750867291233,-1.01447401712136,0.350404553272926,0.302741258345954,0.219288873228055,0.960255609230628,5.5347701372405,0.288845628509283,0.237696186838583,-0.386514779938518,0.232713360053721,51,0.0122058391571045,0.0122058391571045,0.0122058391571045,0,0,0
"71",1,0,1,0.977657226774152,4.20414277723255e-07,5.88982551254073,-2.35787014668582,0.588120854586972,0.746704730831833,0.353752183066076,0.952952160024288,4.39568082648349,0.551383223828747,0.455555433376291,0.0233737086214888,0.124207018632037,51,0.0122165679931641,0.0122165679931641,0.0122165679931641,0,0,0
"72",1,0,1,0.998132009202663,4.84156130852706e-09,6.96653834970568,1.03607812198496,0.447100662760169,0.494917407083263,0.28883750187534,0.926729616043079,4.39633785514256,0.42710213315639,0.386254544037104,-0.44908730574937,0.283827266546329,51,0.0123343467712402,0.0123343467712402,0.0123343467712402,0,0,0
"73",1,0,1,0.930279868104747,5.21454670940417e-06,3.69804472624377,-4.42917575490805,0.345386082945344,0.596743479611458,0.606896714901541,0.862649965043382,2.01086675750113,0.0647728630694939,0.170399252306322,-0.59791520201436,0.538161193121599,51,0.0124204158782959,0.0124204158782959,0.0124204158782959,0,0,0
"74",1,0,1,0.976447577205786,6.24324930703208e-07,6.34526670186558,1.34584765175405,0.248879841612881,0.224858439880202,0.183542104250597,0.927582925248928,3.807533177718,0.107030319818493,0.0959231007587857,-0.363291696540673,0.295873251151086,51,0,0,0,0.0124080181121826,0.0124080181121826,0.0124080181121826
"75",1,0,1,0.989902980665963,7.93009901195656e-08,6.81750239740125,0.597272781080421,0.577530440683311,0.933685632478838,0.262793053215207,0.939607568131824,4.54034191096414,0.526640065250189,0.468861754318759,-0.0634652239257119,0.148989652749741,51,0.0237462520599365,0.0237462520599365,0.0237462520599365,0,0,0
"76",1,0,1,0.995418757804219,3.4400840920823e-08,6.93730473617232,0.591482461005619,0.461026409530638,0.655182723685554,0.319217950721389,0.943025115558071,4.70513542363907,0.354829868740681,0.358363841641414,-0.172813680838538,0.275811636628942,51,0.0119707584381104,0.0119707584381104,0.0119707584381104,0,0,0
"77",1,0,1,0.99805308728939,1.0191428127606e-08,6.97309930227637,0.997152185014433,0.32873759226059,0.308046365881239,0.270839777069043,0.929442034621965,4.43464168392698,0.270660745208467,0.239077701927407,-0.255110822030753,0.74130534838528,51,0,0,0,0.0118365287780762,0.0118365287780762,0.0118365287780762
"78",1,0,1,0.998966379704292,2.51047963149989e-09,7.33101515654009,2.95260221055973,0.316054504595695,0.339661628526443,0.308896567797352,0.94864075271515,5.08998851597169,0.636347224063611,1.5554945150497,-0.331092357562055,0.389606731701075,64,0,0,0,0.0120110511779785,0.0120110511779785,0.0120110511779785
"79",1,0,1,0.983893293816355,9.3766773882268e-07,6.736589434944,2.9493950051465,0.692415174488631,0.721533866693815,0.421524487322692,0.969571856680978,4.65050763342133,0.701183583064318,0.702619180936245,0.277232680666448,0.285727074680248,64,0,0,0,0.0118849277496338,0.0118849277496338,0.0118849277496338
"80",1,0,1,0.957643103352528,3.70413223270623e-06,6.40578189135258,1.20963684188429,0.0647012494840424,0.0784328178379834,0.544249324155651,0.936024999249228,4.04107317767221,-0.0179802702842596,0.128849563591581,-0.568789345150892,0.530553858730901,65,0.0120663642883301,0.0120663642883301,0.0120663642883301,0,0,0
"81",1,0,1,0.999025880922729,1.57534304433338e-09,7.57594114800178,2.20417387210894,0.554407178416046,0.623460228978996,0.264818988162467,0.940193708220454,5.09378796105787,0.702140583897459,1.30992825984765,-0.160853887771154,0.190211967940262,64,0.0119225978851318,0.0119225978851318,0.0119225978851318,0,0,0
"82",1,0,1,0.975187822857936,1.45104894887448e-06,7.27786520447579,2.80307438954308,0.378507210769658,0.888631114917158,0.356141891863109,0.962480308641682,5.26323413399128,0.43940125294164,0.700403227836467,0.333368692884441,0.430063060214804,64,0.0120053291320801,0.0120053291320801,0.0120053291320801,0,0,0
"83",1,0,1,0.999151944479301,2.18109440133624e-09,7.30480329661486,3.01942084074543,0.440782234153264,0.51536515061581,0.327210821829964,0.946949554852185,5.02422687492126,0.842678693910527,2.39717786078253,0.257460811658283,0.234088123062739,64,0,0,0,0.0121400356292725,0.0121400356292725,0.0121400356292725
"84",1,0,1,0.942548083978528,5.95875463584659e-06,4.26474337908656,-3.36154190991178,0.422869732668856,0.625848606902318,0.503722027965259,0.856583037729631,1.89238886356259,0.256329438552423,0.161641960121843,-0.260827111161198,0.206776441234884,36,0,0,0,0.0118205547332764,0.0118205547332764,0.0118205547332764
"85",1,0,1,0.766968748647454,1.40880621635498e-05,6.69517442638544,3.01427654639989,-0.232625878554862,0.148889380675294,0.605543313294578,0.653894662588404,2.68629953491455,-0.550318367445109,0.417696544754406,-0.674842019253867,0.589145981558487,80,0.0119619369506836,0.0119619369506836,0.0119619369506836,0,0,0
"86",1,0,1,0.710032662323601,2.23109429529506e-05,4.87023223416702,2.14926731978726,-0.220726656790506,0.167501449322499,0.807851641133681,0.582777367735265,1.22879580793375,-0.550936871550926,0.403453472376023,-0.723508421628431,0.698105166382456,80,0.0120241641998291,0.0120241641998291,0.0120241641998291,0,0,0
"87",1,0,1,0.916966242653879,2.0381186615529e-05,6.82262989254826,-1.51631983498617,0.259849261829493,0.455256168173738,0.514286994811956,0.887885177863626,3.81621041874701,-0.155664776196489,0.135825009381223,-0.553541312719621,0.343031433752011,58,0,0,0,0.0117771625518799,0.0117771625518799,0.0117771625518799
"88",1,0,1,0.758044827259895,0.000118775684659511,3.26396672531716,1.77137071186766,0.0138835672971358,0.244865698139028,0.782742067134669,0.732482415076748,1.61964359838368,-0.253822654462829,0.30676245901352,-0.534405463286606,0.655108559936994,34,0.011760950088501,0.011760950088501,0.011760950088501,0,0,0
"89",1,0,1,0.938012018690975,3.96004090869423e-06,4.96616351417248,-0.257532411269474,0.549847468546691,1.13792579714144,0.606493982709963,0.93393011261607,2.42700824815799,0.469762750656943,0.914370115874445,-0.356478885114003,0.173555116038829,75,0.0120201110839844,0.0120201110839844,0.0120201110839844,0,0,0
"90",1,0,1,0.850300461908047,1.27013186951409e-05,3.06761039348454,2.36416441529106,0.279274106378626,0.754796914159669,0.662090578291632,0.841293702300761,1.82817500432733,-0.0451813056995368,0.357310585972354,-0.559952914334296,0.896033779208626,51,0,0,0,0.0118851661682129,0.0118851661682129,0.0118851661682129
