"","frequency","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","seasonal_strength","peak","trough","entropy","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","seas_acf1","length","user_time","system_time","elapsed_time","user_time.1","system_time.1","elapsed_time.1"
"15",12,1,12,0.999937061288223,2.46300045426815e-14,25.6114662990871,-7.61695823739207,0.599788906396358,0.693722380575412,0.947128768644876,7,12,0.0970586588243334,0.996356488613586,9.60498101519705,0.452839164217956,0.559820998375406,-0.0829482536356262,0.297434086685334,0.95880270681348,726,0,0,0,0.0680756568908691,0.0680756568908691,0.0680756568908691
"16",12,1,12,0.999963280038552,9.46568760267727e-15,26.4711713900807,-2.77777226437819,0.535809344397807,0.428264419079779,0.996208934487088,5,7,0.121979997591014,0.992266932532002,9.38734155252956,0.237090150847111,0.721734852145164,-0.0664745966145259,0.636265544713041,0.956565477992737,726,0.067335844039917,0.067335844039917,0.067335844039917,0,0,0
"17",12,1,12,0.999919255266612,4.14069564254446e-14,25.9957104406173,-2.32339665926352,0.493130964652569,0.453218220834755,0.998262400260922,3,7,0.133781185898543,0.979877521159405,8.62931446073894,0.307880807668665,0.703896704049469,0.00678582312988353,0.686644264052035,0.957677581379623,726,0.0638852119445801,0.0638852119445801,0.0638852119445801,0,0,0
"18",12,1,12,0.999925983398923,8.73466589779831e-14,26.4703007645986,-3.33400874227788,0.508773252305925,0.390645243710274,0.986052763656445,7,1,0.10574272614717,0.994734301420018,9.49111081088875,0.430116544061758,0.611192952230717,0.0998203300248068,0.904470154212263,0.955994622283357,726,0.0647218227386475,0.0647218227386475,0.0647218227386475,0,0,0
"19",12,1,12,0.384368948358818,2.37865494718497e-05,-1.46099963083143,0.0196233281093324,-0.0194317206909051,0.0874516614310717,0.844898029248707,8,12,0.82877368003978,0.506701827192429,1.00587320130568,-0.249948570918629,0.265747500979068,-0.588686080040392,0.688375149865544,0.728531692514643,174,0.0463955402374268,0.0463955402374268,0.0463955402374268,0,0,0
"20",12,1,12,0.440286096277605,0.000167272049429623,-0.0769062491081563,-2.22151672737458,0.458768405262838,0.499500344569687,0.33461487351383,6,11,0.899181459864514,0.638533475195519,0.621913665255468,-0.149461484882734,0.0580440973316913,-0.524314264978211,0.290222441785596,0.13217707335156,174,0.0465106964111328,0.0465106964111328,0.0465106964111328,0,0,0
"21",12,1,12,0.764303508808264,2.3335724894664e-07,-2.23071627844043,1.24741717717185,-0.0250936141663952,0.106225093134568,0.934717363000886,8,11,0.715343667223081,0.632831161789251,1.00385139937531,-0.139668661365847,0.197177560817431,-0.565088108847342,0.574971700845385,0.813193197647979,174,0.0402464866638184,0.0402464866638184,0.0402464866638184,0,0,0
"22",12,1,12,0.461986984327094,1.57547279039232e-05,1.06488536985813,-1.92114230125544,0.324786556466437,0.380707321649704,0.82495373457291,6,2,0.748561443141436,0.653100978636597,1.19023204704728,-0.0258252728440217,0.187662317216008,-0.464903068021932,0.428083363340618,0.740148103602568,174,0,0,0,0.0398321151733398,0.0398321151733398,0.0398321151733398
"23",12,1,12,0.46087187138024,8.95620223555546e-07,1.62488842918852,0.378839170751639,0.0756447535777907,0.0685123266791369,0.910480190449438,6,11,0.6333142400138,0.481699445216601,0.585827943458953,-0.016993488951644,0.468613235778136,-0.370666434341371,0.525645498514731,0.79621680397331,174,0.039567232131958,0.039567232131958,0.039567232131958,0,0,0
"24",12,1,12,0.999743263724497,4.35021586644817e-12,25.2282202425473,5.79234363521608,0.59164359070228,0.6850787805792,0.141787995110875,1,12,0.0634029051125597,0.995403770560912,9.5036840102799,0.0696143782293774,0.0256245955543482,-0.499167948555886,0.257697340920492,0.945086064237868,677,0,0,0,0.0661900043487549,0.0661900043487549,0.0661900043487549
"25",12,1,12,0.999870146021878,4.82925150581292e-13,25.1730662034621,6.21104377895245,0.589070954521438,0.604477407036932,0.099287648313195,12,11,0.0725029385608071,0.995406572415581,9.50982717176353,0.0984752618253736,0.115688874723602,-0.495856292049239,0.266970221180091,0.946029448438952,677,0.0555851459503174,0.0555851459503174,0.0555851459503174,0,0,0
"26",12,1,12,0.999996900820474,2.78002136666242e-16,21.0579751698225,7.23821982751334,0.734907873618114,0.729347583458353,0.475775984990499,12,10,0.186890105580103,0.993581775941911,9.3076387660086,0.887599709119336,6.91149804269231,-0.156075801197012,0.695349004374537,0.922820602133264,499,0.0591092109680176,0.0591092109680176,0.0591092109680176,0,0,0
"27",12,1,12,0.999978204355997,1.97165425036612e-14,20.4931277372679,8.09367631104707,0.697175647100358,0.646767095384753,0.645702023968448,3,7,0.186518802507897,0.996517073322825,9.57545318998815,0.571737999518519,2.01019222299029,-0.218788227753683,0.850351300513995,0.949387088503914,499,0,0,0,0.0523321628570557,0.0523321628570557,0.0523321628570557
"28",12,1,12,0.994607003011188,1.1511648612823e-09,18.4602331045162,1.14920145346222,0.253732696114322,0.475412043720572,0.79431707599053,3,7,0.0914390704607255,0.973344535111544,8.58024405601168,-0.274798663109111,0.553364722378585,-0.583811347427034,0.981129962705469,0.879520854891508,365,0,0,0,0.0515453815460205,0.0515453815460205,0.0515453815460205
"29",12,1,12,0.994027782812545,2.2707327317985e-09,16.9169058490458,7.77867695270265,0.44698953003762,0.583828124712572,0.747584934788522,10,5,0.14990126356713,0.981710405349875,8.68775804693724,-0.199909768822105,0.21917592666133,-0.564761089567999,0.64621131820673,0.891708771452963,365,0.0551016330718994,0.0551016330718994,0.0551016330718994,0,0,0
"30",12,1,12,0.975509137636881,1.47040437336224e-08,18.0202867977989,0.988248668387798,0.0262033522927938,0.0773556454266144,0.570052258950308,3,7,0.14960862429072,0.946209386952099,7.91506462922452,-0.39908368356413,0.200567315116971,-0.651416095285895,0.492545122918174,0.853832124707433,365,0.0476109981536865,0.0476109981536865,0.0476109981536865,0,0,0
"31",12,1,12,0.961324364368852,6.27242873823693e-08,13.8225721455683,-6.64094180332564,0.108994718218193,0.0653726571248912,0.472199396984895,3,1,0.433378272367648,0.917108333623413,7.02759400994286,-0.447712593930411,0.321490933393975,-0.619002548366391,0.557432765213554,0.725850138262272,365,0.041060209274292,0.041060209274292,0.041060209274292,0,0,0
"32",12,1,12,0.977797520837409,1.45587063003535e-08,17.7080797992913,1.06717173850538,0.200150230882429,0.111538449839736,0.442978392331499,3,1,0.25435278628863,0.956049631429531,7.94647219804957,-0.37894662042095,0.195778112853189,-0.584485802448749,0.367585698912333,0.806990841682674,365,0,0,0,0.0547528266906738,0.0547528266906738,0.0547528266906738
"33",12,1,12,0.995747458663369,7.11273128407223e-10,18.3169472987184,3.67760965237348,0.0735987129594697,0.502154396469276,0.601258160916226,10,2,0.148295524177712,0.982509532146455,8.8128400968185,-0.445392940455872,0.526227629713111,-0.669279411895659,0.968146281533864,0.876082407821066,365,0.0356016159057617,0.0356016159057617,0.0356016159057617,0,0,0
"34",12,1,12,0.970175417575146,1.98617784658156e-08,17.636712680612,-1.73037405362752,0.081637603844571,0.0670627993569523,0.527083522208028,3,7,0.1651943757978,0.940428594492663,7.713957848856,-0.334380876894837,0.203565195222764,-0.569001242809315,0.449807781483349,0.826100771123169,365,0,0,0,0.0234775543212891,0.0234775543212891,0.0234775543212891
"35",12,1,12,0.99009024397862,7.42673131430438e-09,18.1672797030805,-0.452819202736896,0.514072979277555,1.03464529129127,0.495394359968509,3,7,0.112988275756544,0.981158862675897,8.73517247232814,-0.353231070377954,0.566733001183887,-0.661550501080068,1.22676372014184,0.874065895781012,365,0.0291993618011475,0.0291993618011475,0.0291993618011475,0,0,0
"36",12,1,12,0.983665930248214,7.25010903981807e-09,18.259613129805,0.849150687093559,-0.0957295779691812,0.116503951116493,0.615074463738761,3,2,0.15622520638321,0.950785841841425,8.32441909255823,-0.359385735004904,0.37316148671707,-0.525341282109549,0.46973821516896,0.880036544447722,365,0,0,0,0.0449333190917969,0.0449333190917969,0.0449333190917969
"37",12,1,12,0.952546962885122,7.36317831943613e-08,14.0852866969061,-6.39998488708328,0.193756574452825,0.168634231887076,0.616208869562998,10,5,0.49177411145437,0.88798704302545,6.13113018949485,-0.281470511162193,0.396468288047024,-0.485525000326586,0.378176458056947,0.702268397840838,365,0.0373139381408691,0.0373139381408691,0.0373139381408691,0,0,0
"38",12,1,12,0.989722059520457,2.18759190184041e-09,17.9645827404801,3.24267176706072,0.0973433513336622,0.148435616572328,0.603298233441151,5,2,0.162419208851044,0.967424442720919,8.13646749098898,-0.428428271428861,0.339718690382625,-0.678984803389238,0.727965757096976,0.826822010778138,365,0.0225827693939209,0.0225827693939209,0.0225827693939209,0,0,0
"39",12,1,12,0.996510048495661,5.45600952678032e-10,18.5272908683486,3.0526482144076,0.0993179925229209,0.568356664560512,0.679353734985727,10,1,0.0985028455354167,0.984678427832757,8.94469428126878,-0.36787319305507,0.494474318781086,-0.656285260900556,1.00589644921908,0.895112361769089,365,0,0,0,0.0224611759185791,0.0224611759185791,0.0224611759185791
"40",12,1,12,0.977549277582425,1.15212211324787e-08,17.9568952164869,-1.68723061243115,-0.0522177815290176,0.106212403211375,0.516886471740784,10,1,0.0834927080516396,0.952340254848411,8.26271989596897,-0.374934872429004,0.218373658344188,-0.601646368902946,0.469388420799815,0.889074803851227,365,0.0219573974609375,0.0219573974609375,0.0219573974609375,0,0,0
"41",12,1,12,0.966547451866338,1.60654431771596e-08,1.0245092188308,-6.17071426396952,0.500101139741801,0.633347336477095,0.978133840344576,8,2,0.471857956741553,0.890718750231233,1.88112080801225,0.60563422622485,1.92729461711931,-0.115109776681896,0.268525333957584,0.859246265888968,161,0.031865119934082,0.031865119934082,0.031865119934082,0,0,0
"42",12,1,12,0.979383822307777,3.95996790635103e-08,1.55262848422234,-9.85231729093187,0.448729426323297,0.310037400556939,0.344820513900781,6,2,0.286243941189616,0.979190118162883,7.83532991672323,-0.00693246154926284,0.0131860486219409,-0.505498156101936,0.308020053443733,0.734940340514515,161,0,0,0,0.0393593311309814,0.0393593311309814,0.0393593311309814
"43",12,1,12,0.976384310966464,8.61518167667669e-08,5.83037908711368,-6.02143984648942,0.23267875872289,0.0886864952850173,0.799866759933157,9,2,0.463369361842381,0.942718202649674,6.54896832834095,-0.18815647432714,0.164328797297387,-0.582948329276687,0.486796465180412,0.743912262925205,161,0,0,0,0.0369827747344971,0.0369827747344971,0.0369827747344971
"44",12,1,12,0.854105760765489,7.20931681913795e-07,-0.272207742353041,-3.92000055457312,0.381178314137534,0.183825961560451,0.0733846510902055,1,3,0.681040738006041,0.888996221743104,3.80314370349048,-0.126657610136314,0.0709079873208667,-0.484324744689518,0.256004797321324,0.0516528760003702,270,0,0,0,0.0333693027496338,0.0333693027496338,0.0333693027496338
"45",12,1,12,0.971520334698486,1.14960767790685e-08,-1.48217773743814,-9.41749686569208,0.446622876670911,0.318387572672555,0.11048124034919,9,10,0.54961472132132,0.979851528641826,7.89340179773523,-0.12793757040015,0.0396272993764285,-0.590117595119586,0.370561399894262,0.709035562177088,666,0.0388839244842529,0.0388839244842529,0.0388839244842529,0,0,0
"46",12,1,12,0.962049382277241,1.95240371684221e-08,-14.4274236739437,-9.69130083362513,0.170102714936718,0.0595208974419429,0.123955358266114,5,2,0.519576589022628,0.961357710636121,7.95957723784218,-0.345981528811262,0.130397957159925,-0.615378658013465,0.39483268769141,0.760821854100023,666,0.0488693714141846,0.0488693714141846,0.0488693714141846,0,0,0
"47",12,1,12,0.960359268427276,3.78202467800112e-08,-9.97934552833429,-2.31992715195909,0.148167213003098,0.0539322162049935,0.122053123791552,6,4,0.551222291036126,0.958334489026613,7.81490736545198,-0.359622811691395,0.149951450613576,-0.640643373734697,0.457520767264865,0.728372920221745,666,0,0,0,0.0473973751068115,0.0473973751068115,0.0473973751068115
"48",12,1,12,0.954017549173924,1.20830071152948e-08,-1.00489175979764,-8.43004143565422,0.172380376812778,0.220267289867086,0.839949912484928,6,1,0.611554877528398,0.906475719880705,4.64416871872403,-0.0386597684961541,0.202639055237911,-0.535825749825775,0.50883686892646,0.765339402094371,678,0,0,0,0.0750439167022705,0.0750439167022705,0.0750439167022705
"49",12,1,12,0.957111121958062,1.32437205847372e-08,-7.77119195251423,-8.90885769518116,0.197007231044376,0.0957609860408797,0.138887008325949,2,1,0.568102885988683,0.958516824748825,7.57761931491961,-0.311454507746863,0.118243591530431,-0.608019223431866,0.404490341333999,0.700588708721418,678,0.12095308303833,0.12095308303833,0.12095308303833,0,0,0
"50",12,1,12,0.949756836165527,9.66689799172141e-09,-6.61154604144076,-7.60044866213529,0.239216817620869,0.170607707626462,0.885363784764665,5,1,0.610407490854639,0.902158836015386,3.5565165296084,0.18300037502101,0.320423323993254,-0.414712749917233,0.297933256623958,0.784359640145735,678,0.0683677196502686,0.0683677196502686,0.0683677196502686,0,0,0
"51",12,1,12,0.972600640594156,4.30609041930631e-09,-9.91321605180849,-5.98726928547867,0.0442145177625902,0.0488361706890009,0.856331965165347,12,2,0.549086766547429,0.902681986979969,5.93803277292862,-0.324369151959021,0.294327787798113,-0.653822382875018,0.745366202687869,0.824785674178249,570,0.0592162609100342,0.0592162609100342,0.0592162609100342,0,0,0
"52",12,1,12,0.995673392095094,5.97483158176969e-10,21.4719232850872,1.31234889537311,0.0147040428663119,0.077776913431782,0.153634562585449,4,10,0.122622345822014,0.988731892530671,9.12887054513833,-0.483077339889624,0.264981178116106,-0.684959908635631,0.548539884782765,0.905698144100863,485,0.0474021434783936,0.0474021434783936,0.0474021434783936,0,0,0
"53",12,1,12,0.996834350276458,6.45348694954012e-11,2.41100759013471,-11.431996879668,0.712628412222297,0.863881307607306,0.373043052297653,12,2,0.466312839258633,0.995542272731922,8.94732340602676,0.436014222165275,0.964785031526057,-0.445977484898408,0.315251967396891,0.834288427285951,629,0.0523998737335205,0.0523998737335205,0.0523998737335205,0,0,0
"54",12,1,12,0.970966273418421,5.90712265479289e-09,5.00051038091586,-8.7556192107458,0.339786954182132,0.196279405524797,0.0994605729249312,12,8,0.487633866120454,0.976867522548599,8.52228449904699,-0.218047570889129,0.0688777868917473,-0.572536911936272,0.364016593884802,0.826445955442352,629,0.0480043888092041,0.0480043888092041,0.0480043888092041,0,0,0
"55",12,1,12,0.997742983099415,9.3386687847187e-11,24.5153520255233,3.7242448601394,-0.0941447078660837,0.0706805805971908,0.171212803277464,2,9,0.117090042320614,0.992282623610427,9.37065163763875,-0.522172323825001,0.321956424602165,-0.718404850514906,0.647790652631503,0.93224711206219,629,0.0597515106201172,0.0597515106201172,0.0597515106201172,0,0,0
"56",12,1,12,0.426452077590576,3.49582119079021e-05,1.89706202547629,1.14203538643457,0.0868847111257514,0.149222917187756,0.134169449745078,1,4,0.914936247105085,0.453233720401014,0.549918638764765,-0.307662175735995,0.178493340992726,-0.551396244519226,0.340598359688969,0.130061790291875,133,0.0514452457427979,0.0514452457427979,0.0514452457427979,0,0,0
"57",12,1,12,0.692319666621591,6.83709056394587e-07,-16.4833761951382,1.73231776235817,0.0755620816586259,0.0989683207052783,0.232974948955592,2,12,0.770134144293325,0.671223058627731,3.05506754493337,-0.376090602151281,0.156185992216834,-0.600953407215194,0.376106201041592,0.493374372044763,567,0.0481336116790771,0.0481336116790771,0.0481336116790771,0,0,0
"58",12,1,12,0.849086384356429,2.67894416001055e-06,-4.12246190164608,5.92202994713064,0.0649334109155509,0.0970468717409116,0.500273009259614,11,6,0.661978625890757,0.832135100857588,3.25188917577863,-0.321130976004177,0.215965421295711,-0.668106495419434,0.68575275434392,0.444035245178333,133,0.0383498668670654,0.0383498668670654,0.0383498668670654,0,0,0
"59",12,1,12,0.807527094640794,2.49165098468824e-06,4.56102884317638,-5.52941542168224,-0.0656162703905042,0.0589676815992044,0.513414955861674,6,11,0.707449494676932,0.766516145683737,2.57572580113254,-0.36600971097884,0.226047634911674,-0.663388314641811,0.63251800673317,0.434170399549333,133,0.0303940773010254,0.0303940773010254,0.0303940773010254,0,0,0
"60",12,1,12,0.604719225986497,8.95127584459674e-07,-10.2686652426499,0.739698172565523,0.088971130117653,0.0620850125272121,0.267964651586458,12,6,0.881043524940246,0.590270565991292,1.57563643836603,-0.367555996793833,0.16668079782242,-0.604941436874376,0.424717132460728,0.291552018543675,567,0.0404949188232422,0.0404949188232422,0.0404949188232422,0,0,0
"61",12,1,12,0.597191640584543,5.65941401361479e-06,-1.75729678684483,-2.05475160093187,0.143555664918753,0.0890866128704142,0.594292377358657,3,7,0.889849637023253,0.473181935541897,0.532293178302208,-0.288077468086136,0.173996286963532,-0.554375414061656,0.396416010355198,0.344170816458198,169,0.0233027935028076,0.0233027935028076,0.0233027935028076,0,0,0
"62",12,1,12,0.305649052186534,3.38770028671551e-05,0.44864957985887,2.30801518608126,0.132018485492271,0.182345311523134,0.241914908801729,7,12,0.976201089145473,0.35175027915763,0.217445718010299,-0.345431991407032,0.177381711956499,-0.589270188829125,0.372083635931774,0.108339782493953,169,0.0181443691253662,0.0181443691253662,0.0181443691253662,0,0,0
"63",12,1,12,0.402336486559992,0.000174373818938087,4.6503823428622,1.24585411973762,-0.0822123432377326,0.098361561948635,0.276454180795528,9,12,0.930858568369512,0.3123833349588,0.447342820206167,-0.504181002256715,0.325600866568889,-0.682755652855058,0.605539325428892,0.176373727316233,169,0,0,0,0.019035816192627,0.019035816192627,0.019035816192627
"64",12,1,12,0.673926594639834,1.10322484055951e-05,2.75606753590947,-4.66990605657892,0.0260084365235554,0.114961332336644,0.359375313099377,8,1,0.803415619553928,0.537116533206582,2.03174570754168,-0.596332051474972,1.02665770301899,-0.77793553155248,1.72990323394444,0.39024025865592,133,0.0180337429046631,0.0180337429046631,0.0180337429046631,0,0,0
"65",12,1,12,0.686033162495426,6.54991835606346e-06,-4.18516574539685,4.16839906123328,0.20417444276622,0.201038157330491,0.460050572663001,12,7,0.839238714704239,0.689601872133283,1.12028199367062,-0.33827359345238,0.170037169643533,-0.644980869564086,0.492201110305334,0.246993886086281,133,0.0180516242980957,0.0180516242980957,0.0180516242980957,0,0,0
"66",12,1,12,0.57407438589013,1.50054917932129e-05,5.18056896985067,-1.4256738416142,0.0784562258153657,0.081617458468043,0.302657358415394,6,12,0.879623302612991,0.571444868373147,0.857476014241087,-0.359936955630269,0.179917384709908,-0.588015579300032,0.392402196456347,0.203615045714524,133,0.0179452896118164,0.0179452896118164,0.0179452896118164,0,0,0
"67",12,1,12,0.707709945214095,6.02796717736009e-06,-4.43265480887781,4.52060830279825,0.196023600198483,0.255027748603522,0.489518352152828,12,6,0.788289754928374,0.716301145536688,1.38564607836552,-0.327176558516134,0.231617774729681,-0.62443365347563,0.561368498137003,0.351949680145245,133,0.0179934501647949,0.0179934501647949,0.0179934501647949,0,0,0
"68",12,1,12,0.572379830293035,9.48712159904981e-06,5.87648431116075,-2.69712023201268,-0.0628989422311337,0.101192487657861,0.374929930250384,6,12,0.802081780367286,0.537613387266773,0.934986099277124,-0.449587746276743,0.321436294040225,-0.660106033741129,0.608777907302874,0.386525794778343,133,0.0180954933166504,0.0180954933166504,0.0180954933166504,0,0,0
"69",12,1,12,0.521326864324016,2.20488858852506e-05,3.97300103534457,0.666089725409109,0.258636709080026,0.224773852918353,0.179118481496663,6,4,0.898924015859979,0.55956188843393,0.726989850077489,-0.387520630703864,0.22101994516829,-0.634851448100715,0.524103851933424,0.0542522328460123,133,0.0179307460784912,0.0179307460784912,0.0179307460784912,0,0,0
"70",12,1,12,0.46316048976827,2.31320199335707e-06,-8.47186989830915,-1.55989132862072,0.114715510738733,0.093086829219224,0.242977825436068,2,3,0.940914514122739,0.444193171561905,0.650037925504704,-0.433430027309321,0.199467038540082,-0.651892021163888,0.466251511752903,0.168510511884603,567,0.0193665027618408,0.0193665027618408,0.0193665027618408,0,0,0
"71",12,1,12,0.851148758099504,8.64745020876265e-08,-5.39948777137841,2.19064759245101,0.315232723594892,0.280477714616755,0.544282480318512,2,6,0.730748680380511,0.858272650894241,3.39365928933479,-0.185505310718694,0.0747989985760562,-0.584105465386767,0.353819902130242,0.485980579910497,567,0.0290627479553223,0.0290627479553223,0.0290627479553223,0,0,0
"72",12,1,12,0.723842559332141,6.18969820328656e-06,-4.99467134181947,4.36532978065435,0.0300262812444103,0.0716293155785069,0.520793968537606,3,12,0.798163585024242,0.607679828329554,1.38951623579209,-0.405663911427472,0.220048170340921,-0.662446896129346,0.554998291603134,0.381074218879735,133,0.0435080528259277,0.0435080528259277,0.0435080528259277,0,0,0
"73",12,1,12,0.493791800695583,2.0350294255333e-05,4.17212297452033,-1.82941596052785,0.0548717698658276,0.103523636467349,0.210567302810842,6,4,0.936367591732601,0.37630861901922,0.437654877684796,-0.440911791722118,0.268086208920594,-0.634212219621671,0.517552461519029,-0.00821404172225056,133,0.0534546375274658,0.0534546375274658,0.0534546375274658,0,0,0
"74",12,1,12,0.474812666352404,3.00484646754567e-05,5.83027739306062,-3.04639300584541,-0.114221668802932,0.0609182326559574,0.182663832804577,10,2,0.90603834904543,0.379348460428865,0.903928065185286,-0.564458152533647,0.412785003029427,-0.727427179595054,0.746893813886033,0.136706022710243,133,0,0,0,0.0179457664489746,0.0179457664489746,0.0179457664489746
"75",12,1,12,0.492381811870631,2.34027592449425e-05,5.00694830812492,-2.4053105071959,0.0101092368416911,0.0470673939201226,0.196042367279012,5,1,0.92048278123777,0.413089078659312,0.734434349602589,-0.467445433285803,0.312850041276511,-0.637610680371575,0.514897155580501,0.118175412121384,133,0.0179338455200195,0.0179338455200195,0.0179338455200195,0,0,0
"76",12,1,12,0.420046223325713,2.76580501459803e-06,5.6495855762007,-0.364041497349153,0.109902713125074,0.13759483116226,0.245176936629319,2,3,0.947067476303435,0.423990550926918,0.451441204167556,-0.461424400087011,0.256409535150429,-0.679402113428111,0.560326634085631,0.112154404193655,567,0.0195825099945068,0.0195825099945068,0.0195825099945068,0,0,0
"77",12,1,12,0.662962463210615,5.65512070723028e-07,14.7846245795759,-4.79862474366319,0.101667730856577,0.117136903121539,0.265699992591633,5,12,0.787856830650444,0.620821811093407,2.37040077576471,-0.442873197381827,0.208655118380018,-0.658487141371867,0.484063370079227,0.469102200462041,567,0,0,0,0.0196723937988281,0.0196723937988281,0.0196723937988281
"78",12,1,12,0.807643982449824,2.10400067315826e-06,-5.77342338778473,5.03223666174327,0.237722095307351,0.276645423349202,0.496134189631714,2,6,0.69121928860887,0.809110056225242,2.29881193552842,-0.258853588080886,0.136507148961443,-0.608744363262112,0.44315496573662,0.427405024178998,133,0,0,0,0.0182435512542725,0.0182435512542725,0.0182435512542725
